75-1030,3,22.839571,2.970168,0.013888,?,?
75-1031,3,22.683699,2.970168,-0.064425,4.20312e-01,-5.36657e-01
75-1032,3,22.420713,2.970168,-0.056100,1.75217e-02,1.00908e-01
75-1033,3,22.608873,2.970168,-0.027194,-2.79351e+00,-8.47489e-01
75-1034,3,22.559380,11.307058,-0.067375,-3.54749e-01,-3.81772e-01
75-1038,3,22.788721,1.460838,0.009429,-1.10659e-01,1.57548e-01
75-1039,3,22.079952,1.540269,0.012375,2.99928e-01,-5.72636e-02
75-1043,3,22.483379,1.852225,0.013312,-1.35237e-01,4.39103e-01
75-1047,3,22.721827,2.970168,0.004247,2.22648e-01,-3.56894e-02
75-1049,3,22.258905,2.406033,-0.065085,-2.37909e-01,1.70823e-01
75-1055,3,22.749420,2.970168,-0.048404,-3.44611e-01,6.73173e-01
75-1056,3,21.884628,1.265659,0.008707,6.23205e-02,-1.01403e-01
75-1057,3,21.475643,2.940768,-0.043641,-3.48428e-02,-5.22142e-02
75-1058,3,22.494164,2.970168,-0.031826,-1.23427e-01,-1.12504e-01
75-1059,3,21.895000,1.701262,-0.029508,-2.23504e-01,-1.90697e-01
75-1060,3,22.815948,2.970168,0.005630,-3.60265e-01,-3.94643e-01
75-1063,3,22.249527,1.474988,0.018427,1.19803e-01,2.64092e-01
75-1066,3,21.873762,1.568419,0.011029,-9.69935e-02,7.51348e-03
75-1070,3,21.762024,1.507581,-0.061596,3.69072e-01,-1.05479e-01
75-1075,3,22.623333,2.970168,-0.073444,-4.12219e-01,-1.12569e-02
75-1076,3,22.071400,1.853277,-0.066324,-6.25640e-01,-2.45621e-01
75-1079,3,22.854481,2.970168,-0.037314,2.10913e-01,-2.86084e-01
75-1081,3,22.313780,2.970168,-0.075881,-1.22845e-01,-3.92594e-01
75-1082,3,22.670555,2.970168,0.013953,-1.21932e+00,-4.44530e-01
75-1083,3,22.695776,2.970168,0.003045,-1.77825e-01,-1.24677e-01
75-1087,3,22.637423,2.970168,-0.029175,-1.08545e-01,8.24777e-01
75-1089,3,22.742340,1.150558,0.025724,-6.28453e-02,1.44525e+00
75-1090,3,22.712173,2.970168,0.009470,-8.50818e-04,-5.88092e-01
75-1091,3,22.478710,2.970168,-0.033013,-2.85971e-01,-4.52755e-01
75-1101,3,21.975496,1.644900,0.023320,2.38954e-01,-1.13255e-01
75-1107,3,22.801758,2.970168,0.008938,1.31014e-01,-3.14980e-01
75-1108,3,22.900585,2.970168,-0.076444,-8.18924e+00,-1.35985e+00
75-1109,3,22.814987,2.970168,-0.052008,-2.99517e-01,-3.56295e-01
75-1110,3,22.788097,1.717611,-0.059730,-2.39754e-01,-4.63542e-02
75-1116,3,22.399572,1.390197,0.012694,5.91729e-02,4.37131e-01
75-1117,3,22.796019,1.287240,0.012475,-3.70185e-01,-4.40730e-01
75-1118,3,22.727484,2.970168,-0.065199,-5.96279e-01,3.78146e-01
75-1120,3,22.710896,2.970168,-0.005868,1.52501e-01,-3.64014e-01
75-1122,3,22.446314,1.725486,-0.037591,-3.20505e-01,1.16454e-01
75-1123,3,22.705980,7.359693,0.006650,-8.71185e-02,4.24489e-01
75-1126,3,22.531219,2.970168,-0.028562,3.32566e-02,-1.19229e-02
75-1129,3,22.355209,1.638234,-0.071684,4.75385e-01,-3.35126e-01
75-1130,3,22.582491,2.970168,-0.044416,5.41351e-01,-4.23499e-01
75-1131,3,22.311272,1.712669,-0.027895,1.32865e-01,1.78945e-01
75-1132,3,22.818659,2.970168,-0.051649,4.43205e-01,-4.17522e-01
75-1145,3,22.971874,1.151211,-0.033898,-6.57378e-01,6.56388e-01
75-1146,3,22.975246,1.146506,0.020171,-1.74110e-01,1.55905e-01
75-1148,3,24.727591,2.970168,0.002002,?,?
75-1149,3,23.423159,0.846532,-0.053109,-7.02034e-01,2.45613e+00
75-1151,3,23.524279,2.970168,0.001875,?,?
75-1153,3,22.962238,0.882334,0.006515,-3.44844e-01,5.19020e-01
75-1155,3,23.084669,2.970168,-0.038464,1.30553e-01,3.06162e-01
75-1157,3,23.531496,11.307058,-0.055546,-5.29503e+00,1.07615e+01
75-1159,3,23.424629,7.359693,-0.039502,-4.53743e-02,-1.69205e+00
75-1161,3,23.324141,7.359693,-0.064114,4.88387e-01,7.87858e-01
75-1163,3,23.811415,2.970168,0.008993,-7.55767e-01,-2.61230e-01
75-1166,3,23.772959,0.768060,0.000603,-2.85802e-01,7.74409e-01
75-1167,3,23.412331,1.177734,0.001912,8.62587e-01,2.46294e+00
75-1168,3,23.167255,2.970168,0.000469,-2.77215e-01,7.12786e-01
75-1169,3,22.992655,2.970168,-0.057705,5.92626e-01,-5.76465e-01
75-1170,3,23.252377,2.970168,0.007546,-3.58768e-01,-7.63581e-01
75-1171,3,23.497616,2.970168,-0.001106,?,?
75-1172,3,23.176008,2.970168,-0.000028,1.87206e-01,-5.20663e+00
75-1174,3,22.928371,2.970168,-0.036567,-2.65616e-01,7.05399e-01
75-1176,3,23.099390,2.970168,0.061082,3.73138e-01,-3.62810e-01
75-1178,3,23.728771,2.970168,-0.003079,?,?
75-1179,3,23.212959,2.970168,-0.061055,?,?
75-1180,3,23.682217,0.690773,-0.003525,?,?
75-1182,3,23.143414,0.683940,-0.003670,-3.34602e-01,-2.69602e+00
75-1183,3,24.754116,2.970168,-0.064273,-1.87953e-02,2.14464e-01
75-1185,3,24.522041,11.307058,-0.042502,-1.92060e-01,-4.86457e-01
75-1186,3,23.332308,4.584435,0.004144,6.16349e-02,6.80827e-01
75-1187,3,23.109505,2.970168,0.004486,-5.33113e-01,4.36367e-01
75-1188,3,23.299013,2.970168,-0.000640,?,?
75-1190,3,23.734446,2.970168,0.001879,?,?
75-1191,3,23.302433,7.359693,0.011094,?,?
75-1192,3,23.448278,2.970168,-0.000210,1.67844e-01,3.61666e-02
75-1195,3,22.980663,2.970168,-0.053802,-6.50119e-01,1.97896e-01
75-1197,3,23.293875,2.970168,-0.055904,5.35912e-01,1.35739e-01
75-1198,3,23.545734,2.970168,-0.059782,-7.24497e-01,2.95489e-01
75-1199,3,22.976158,4.584435,-0.019164,1.83879e-01,2.06097e+00
75-1202,3,23.025578,2.970168,0.014546,4.11281e-01,7.94801e-01
75-1203,3,23.107706,2.970168,0.008136,-9.98698e-03,-9.34896e-02
75-1204,3,23.262571,0.984896,0.011615,-8.77613e-01,3.23536e+00
75-1206,3,23.244797,2.970168,0.009395,-2.25745e+00,4.70898e+00
75-1207,3,23.097246,2.970168,0.007313,1.98782e-01,8.18699e-01
75-1209,3,22.964334,2.970168,0.005961,1.21001e-01,-2.68299e-01
75-1210,3,23.135653,2.970168,-0.002172,3.32879e-01,3.18713e-01
75-1211,3,23.274059,2.970168,-0.051332,6.60393e-02,1.62853e-01
75-1213,3,24.157547,7.359693,-0.083382,-2.21177e+00,4.12692e+00
75-1217,3,23.842819,2.970168,0.004984,-9.66006e-01,1.93348e-01
75-1218,3,24.071533,2.970168,0.008961,-1.14983e+01,-7.94720e+00
75-1222,3,23.567308,11.307058,-0.037489,-1.19215e-01,3.64474e+00
75-1223,3,24.313063,4.584435,-0.043120,1.27872e+01,2.97903e+00
75-1224,3,23.121540,2.970168,0.009382,-4.01430e-01,2.75410e-01
75-1229,3,23.896893,2.970168,-0.082502,-6.42116e-01,7.26175e-02
75-1239,3,24.420448,2.970168,-0.071044,8.71534e-01,-1.95623e+00
76-6,6,16.207594,1.358572,10.293957,5.29148e-02,-4.34106e-02
76-9,6,17.577888,1.367616,1.300594,6.16276e-02,-2.55125e-02
76-14,6,16.440559,1.387996,65.135124,9.41307e-02,-4.65877e-02
76-20,6,16.475458,1.353968,35.554352,1.18789e-02,-5.53317e-02
76-23,6,17.094297,1.336678,5.391196,4.57859e-02,-4.26311e-02
76-52,6,17.124424,1.364351,42.198914,1.80461e-03,-5.33703e-02
76-58,3,21.561497,2.466500,-0.014027,8.05594e-02,5.12141e-02
76-64,6,15.193930,1.364231,979.501831,-1.23617e-03,-5.85530e-02
76-66,6,15.398778,1.339254,435.232666,-9.38724e-03,-4.93937e-02
76-72,6,17.855921,1.340455,4.267776,1.64522e-02,-3.99445e-02
76-75,6,15.222072,1.343110,191.588531,2.66460e-02,-3.66672e-02
76-76,3,21.453962,2.971971,-0.011190,-2.42640e-01,1.75485e-01
76-89,3,21.301613,7.359840,-0.009805,-3.39507e-02,-7.59665e-02
76-102,6,15.097302,1.337135,493.308716,1.45797e-02,-3.06513e-02
76-104,3,24.083214,2.970227,-0.001621,-3.98549e-02,-1.42609e+00
76-108,3,20.237623,4.834124,0.043809,-5.71032e-02,4.16385e-02
76-109,3,25.026060,2.970227,-0.074062,-1.98587e-02,1.19099e-01
76-113,6,15.456226,1.347802,332.193298,1.15549e-02,-2.48804e-02
76-116,6,16.494553,1.362267,35.820705,1.70406e-02,-3.00100e-02
76-119,6,17.307583,1.364445,5.816497,2.81130e-02,-2.72169e-02
76-124,6,19.513933,1.335606,0.299824,-2.41856e-02,-2.15263e-02
76-128,6,18.310291,1.363505,0.404878,5.02925e-02,-1.53738e-02
76-130,6,16.009996,1.414114,171.141815,2.28900e-02,-6.40752e-02
76-145,6,16.453297,1.417672,15.286267,7.20912e-02,-4.05609e-02
76-147,6,15.292726,1.441516,100.520203,8.05188e-02,-7.89179e-02
76-150,6,17.377125,1.406822,2.960064,6.15280e-02,-8.35452e-02
76-151,3,21.534986,2.399573,-0.020051,-3.49863e-02,1.17493e-02
76-153,6,18.928022,1.349921,1.493914,8.82512e-02,-6.38081e-02
76-156,6,17.050846,1.423857,6.208217,1.08438e-01,-6.37952e-02
76-158,6,16.431189,1.449449,5.709339,1.06834e-01,-8.22683e-02
76-160,6,17.387758,1.443705,0.889738,1.20922e-01,-6.46024e-02
76-174,6,19.192648,1.379372,0.283852,1.71408e-02,-2.49722e-02
76-176,6,18.339396,1.378101,0.740196,3.81872e-02,-5.37396e-02
76-179,6,16.986319,1.375120,4.344522,4.90467e-02,-4.57879e-02
76-185,3,21.776146,2.750276,-0.022538,4.93689e-02,-3.12742e-01
76-189,6,17.748253,1.354730,1.737797,5.36586e-02,-3.12959e-02
76-191,6,17.390900,1.353888,2.336973,5.09561e-02,-3.60313e-02
76-192,6,19.000145,1.332369,0.319427,4.73936e-02,-3.92643e-02
76-195,3,22.588015,2.970227,-0.068805,2.86810e-02,-2.67924e-01
76-197,6,18.187872,1.357880,1.247251,7.52864e-03,-5.02113e-02
76-200,6,17.716608,1.344308,2.092996,4.32644e-02,-4.40079e-02
76-205,6,17.277996,1.336043,3.069530,2.70553e-02,-3.99039e-02
76-208,6,18.692240,1.318257,0.645534,3.42152e-02,-6.93445e-03
76-209,3,21.295971,2.053625,-0.010700,3.39448e-01,2.67707e-02
76-210,6,19.941610,1.349795,0.254519,-1.15043e-03,-8.48502e-02
76-212,6,19.431765,1.335330,0.497655,1.91287e-02,-4.22546e-02
76-213,3,20.488562,2.144453,0.021308,-1.85458e-02,-2.29828e-02
76-216,6,19.874626,1.344919,0.180542,1.65887e-02,-9.12867e-02
76-218,6,18.277157,1.352637,2.201016,9.60063e-03,-6.67494e-02
76-219,6,19.523481,1.345136,0.317151,2.28792e-02,-7.27017e-02
76-225,6,18.050838,1.334139,1.691572,9.61688e-03,-4.69216e-02
76-226,6,18.949139,1.338372,0.386770,2.32876e-02,-3.32645e-02
76-228,6,17.980442,1.343660,6.262368,-1.48352e-02,-6.76888e-02
76-233,6,18.155266,1.339373,2.794608,-4.86416e-03,-3.32097e-02
76-235,6,18.738008,1.300451,2.552169,-4.10676e-02,-3.79451e-02
76-236,6,19.803978,1.281987,0.175800,-5.25884e-02,-2.65952e-02
76-240,6,16.434908,1.352625,147.836716,-1.37964e-02,-5.09291e-02
76-242,6,19.241226,1.331309,1.344809,-5.68508e-02,-5.14812e-02
76-244,6,18.616110,1.322198,1.417245,-6.36249e-03,-4.70332e-02
76-246,6,17.992329,1.362941,8.618045,-1.58645e-02,-4.87145e-02
76-250,6,18.229830,1.333434,2.211747,1.01960e-02,-3.40153e-02
76-251,6,18.724726,1.362212,3.959050,-6.00070e-02,-5.27314e-02
76-255,6,19.084400,1.365214,1.926299,-2.04833e-02,-5.83332e-02
76-257,6,18.019047,1.355760,9.143431,-1.17231e-02,-3.84446e-02
76-258,6,19.473761,1.362530,0.238952,-1.61016e-02,-1.21208e-02
76-261,6,19.143023,1.341675,0.441973,5.24770e-04,-4.24405e-02
76-262,3,21.875824,1.531433,-0.027147,-2.53412e-02,-5.08944e-01
76-266,6,16.323778,1.368179,41.320015,3.98867e-02,-1.16840e-02
76-272,6,17.192076,1.394004,22.124935,2.37608e-02,-1.09764e-02
76-282,6,18.651871,1.381462,0.644991,5.35439e-02,-2.67326e-02
76-284,6,18.821243,1.349114,1.194897,1.19275e-02,-3.58173e-03
76-287,6,17.768194,1.362817,8.596163,6.24091e-03,-1.05917e-02
76-288,6,19.199875,1.415299,0.259212,6.44381e-02,-1.59968e-02
76-291,6,19.429840,1.363171,0.334576,2.55027e-03,-1.57991e-02
76-292,6,19.019688,1.388173,0.862653,-9.56910e-03,-6.94736e-02
76-297,6,18.798479,1.410061,0.179239,8.45703e-02,-3.93534e-02
76-299,6,18.632517,1.392766,1.187066,3.34400e-02,-2.92661e-02
76-300,6,18.855354,1.695947,4.855882,3.63155e-02,-1.20226e-02
76-303,3,21.991755,1.664037,-0.066007,3.99257e-01,-1.09123e-01
76-304,3,22.518951,1.416660,-0.049989,2.26537e-01,-2.54927e-01
76-306,6,19.256746,1.383340,0.666522,-2.76921e-03,-5.25217e-02
76-307,6,19.171453,1.406143,0.234820,6.96391e-02,-3.49142e-02
76-311,6,18.985355,1.470180,0.464306,9.83859e-02,-3.02827e-02
76-313,6,19.059351,1.401749,0.619425,5.49556e-02,-1.04620e-01
76-314,6,18.206331,1.427319,1.810118,7.70884e-02,-7.48679e-02
76-317,6,18.242619,1.426214,0.336569,1.01793e-01,-5.71006e-02
76-318,3,21.615608,2.119671,-0.027666,-1.31394e-01,-2.95679e-01
76-324,6,18.398758,1.437556,0.120630,1.05480e-01,-8.12962e-02
76-326,6,18.373787,1.410536,0.340940,1.02753e-01,-7.44741e-02
76-327,6,19.025385,1.418567,0.222261,8.04060e-02,-6.93459e-02
76-328,3,22.130690,3.231588,-0.064663,-4.46256e-01,2.21822e-01
76-330,6,19.557581,1.522171,0.109362,1.56419e-01,-4.56689e-02
76-333,6,17.140753,1.439705,1.355609,1.08908e-01,-7.74687e-02
76-335,6,19.040104,1.406381,0.142938,9.18722e-02,-5.87012e-02
76-337,6,19.680971,1.409759,0.026632,9.71086e-02,-1.10510e-01
76-343,6,18.946159,1.392235,0.314830,8.18525e-02,-8.87477e-02
76-346,3,23.149754,2.970227,-0.039810,2.32589e-01,-7.07465e-01
76-353,6,19.315855,1.456165,0.419192,1.45757e-01,-6.72167e-02
76-361,6,19.984905,1.410206,0.050517,5.09527e-02,-8.92405e-02
76-364,3,20.107117,2.133269,0.024613,3.56107e-01,-1.89758e-01
76-368,6,19.629028,1.324623,0.096023,1.89449e-02,-5.20656e-02
76-371,3,20.122639,2.272821,0.355728,1.69269e-01,-2.25448e-01
76-375,6,19.891870,1.358471,0.123349,-2.49897e-02,-1.75746e-02
76-380,3,20.124743,1.868371,0.056574,-1.53097e-01,-1.35851e-01
76-381,6,19.493055,1.364566,0.428925,1.72230e-02,-1.08211e-01
76-386,3,20.104681,2.986629,0.011915,-9.31513e-03,-2.44458e-02
76-391,3,20.206755,1.938812,0.127710,4.68289e-02,6.02764e-03
76-409,3,20.133242,1.977962,0.071539,1.49009e-01,1.94689e-02
76-416,3,21.028780,2.488192,-0.019818,1.48561e-01,-2.04392e-01
76-418,3,20.296854,2.549530,0.194935,3.52499e-01,-1.01364e-01
76-422,6,19.899452,1.378765,0.143375,6.19301e-02,-7.61823e-02
76-443,3,22.767601,1.677129,0.000387,-7.43607e-01,1.60237e+00
76-466,3,22.076246,2.073641,-0.030194,1.99416e-02,-5.51003e-03
76-467,3,21.022184,2.298210,0.004396,1.89791e-01,-8.13741e-02
76-469,3,20.452362,2.181890,-0.007788,8.40252e-02,5.40682e-03
76-473,3,20.936861,1.550651,-0.013995,8.89349e-02,-5.07891e-02
76-482,3,20.870731,1.742199,-0.024591,-1.86605e-02,-4.61477e-02
76-484,3,22.115538,7.359840,-0.050290,1.18933e-02,-1.15195e-01
76-488,3,20.655140,2.876781,-0.025798,-5.11874e-01,1.49929e-01
76-495,3,21.866318,2.970227,-0.028804,-8.75500e-02,-1.94664e-01
76-499,3,21.940569,3.016102,-0.015700,-4.91360e-03,-3.26589e-02
76-502,3,24.191669,2.970227,0.025884,?,?
76-505,3,21.706409,2.083445,-0.035839,8.37173e-02,2.94991e-02
76-513,3,20.427216,2.606435,0.070976,2.80343e-02,-2.47781e-02
76-515,3,22.154566,1.909340,-0.071851,1.20387e-01,-3.42479e-01
76-517,3,20.406740,4.885792,0.166005,2.24270e-01,-9.74449e-02
76-520,3,20.839617,3.822098,-0.031481,1.88792e-01,-3.07288e-01
76-521,3,22.542706,2.970227,-0.040911,1.44889e-01,-8.55659e-02
76-532,3,22.284441,1.349951,0.019716,-1.90413e-01,-1.23014e-02
76-536,3,22.519499,2.970227,-0.050847,-1.15545e-01,-4.20219e-01
76-538,3,23.607134,2.970227,-0.031522,-1.72510e-01,-8.40936e-01
76-539,3,22.257860,7.359840,-0.035785,-9.54993e-02,-1.14862e-01
76-543,3,23.819727,2.970227,-0.023365,-1.85905e-01,-6.97228e-01
76-547,3,23.441706,2.970227,-0.090888,?,?
76-548,3,22.039684,1.593887,0.019101,7.57471e-02,1.81038e-01
76-549,3,22.737461,2.970227,0.005681,7.29666e-02,1.27388e-02
76-550,3,24.322208,4.584527,-0.047868,1.19894e+01,2.82321e+00
76-551,3,20.834862,2.468723,-0.037920,-6.03787e-02,5.12005e-02
76-554,3,21.763441,1.530463,0.011287,2.80431e-02,2.62889e-02
76-555,3,21.215178,2.336062,-0.009279,-9.24436e-02,-9.88403e-03
76-559,3,22.893299,7.359840,-0.060849,1.57670e-01,-5.06896e-01
76-561,3,21.114973,2.256232,-0.027071,2.64006e-01,-2.28165e-01
76-563,3,22.524683,1.531923,-0.059182,1.92068e-02,5.25067e-01
76-564,3,20.523283,3.209354,-0.026162,-4.71877e-02,9.81545e-02
76-565,3,22.525963,1.385136,0.008211,-1.30097e-02,-9.34244e-02
76-566,3,22.479277,1.406990,-0.046136,-4.03903e-01,-3.01161e-01
76-569,3,21.844635,1.875223,-0.036029,-2.97262e-01,1.56619e-01
76-572,3,21.177975,1.609613,-0.005349,-4.86975e-02,2.79628e-01
76-574,3,22.438547,1.747397,-0.081718,-2.55591e-01,1.72599e-01
76-575,3,22.252661,2.970227,-0.075566,-3.96462e-01,-4.19655e-01
76-577,3,20.589230,1.956257,-0.025139,1.22293e-01,-1.19670e-01
76-578,3,21.446075,2.865876,-0.006241,1.05747e-01,-1.79168e-01
76-579,3,22.663319,2.970227,-0.021696,-3.60048e-01,-1.35591e+00
76-580,3,22.584202,2.970227,-0.056262,5.33051e-01,4.68448e-01
76-581,3,21.149647,1.645774,-0.029945,8.40138e-02,7.15076e-03
76-582,3,21.887323,2.263587,-0.025653,2.54889e-01,3.32912e-01
76-584,3,21.949177,2.199194,-0.051442,3.38066e-02,1.23603e-01
76-586,3,22.757296,7.359840,-0.029431,2.85595e-01,6.08233e-01
76-587,3,23.416332,2.970227,0.004419,7.87067e-01,-3.85216e-01
76-589,3,20.595797,2.549043,0.012966,1.10701e-01,-6.67458e-02
76-590,3,22.082130,2.392260,-0.023180,-3.79322e-01,-2.70372e-01
76-592,3,22.182943,1.719670,-0.068048,-3.45224e-01,-5.07257e-01
76-593,3,22.360872,1.598218,-0.060943,-3.14774e-01,2.01473e-01
76-594,3,21.000353,3.050326,-0.020924,3.38943e-01,3.31249e-01
76-595,3,22.760546,2.970227,0.004684,3.38634e-01,-1.19194e-01
76-597,3,21.534359,1.541106,-0.030073,-2.55717e-02,-2.15874e-01
76-599,3,22.544796,1.970397,-0.026096,-3.54834e-01,5.58106e-01
76-600,3,21.682684,2.222082,-0.044048,-2.05941e-01,3.16594e-01
76-601,3,21.151825,1.811119,-0.046238,2.16884e-01,-6.98049e-02
76-605,3,21.729153,2.442079,-0.024278,-1.23125e-01,2.92139e-01
76-608,3,21.852314,7.359840,-0.011813,-6.68320e-01,-1.76744e-01
76-609,3,22.519321,1.655867,-0.023512,-4.40052e-02,1.28189e-01
76-610,3,21.870760,1.704787,-0.054683,-1.81027e-01,3.17240e-01
76-612,3,22.270050,3.198904,-0.086038,9.76255e-02,1.33443e-01
76-617,3,21.435928,1.812944,-0.051276,2.82781e-02,9.67608e-02
76-620,3,21.019167,2.171533,-0.023330,1.71365e-01,-3.34234e-02
76-621,3,22.786757,1.414077,0.013660,-5.66329e-01,3.88249e-01
76-625,3,21.997921,2.226786,-0.042266,1.57215e-01,2.23453e-01
76-633,3,22.649113,2.970227,-0.060396,3.24806e-01,1.69513e-01
76-634,3,22.143513,2.115502,-0.054924,9.99769e-02,2.06345e-01
76-636,3,21.950634,2.180356,-0.024896,-2.73916e-01,-1.69960e-01
76-640,3,21.013155,2.337308,-0.025260,-5.62802e-02,-1.78749e-02
76-641,3,22.088972,2.399472,-0.052997,1.72192e-01,-8.00839e-02
76-649,3,21.463526,2.581587,-0.036292,-1.36736e-01,-3.49435e-01
76-653,3,20.928986,2.188604,-0.027051,-1.09375e-01,-1.83562e-01
76-654,3,21.520193,2.721408,-0.028896,-1.93988e-01,-1.50061e-01
76-655,3,22.122488,2.695119,-0.020959,-4.03457e-01,-3.17206e-01
76-656,3,21.320675,2.001657,-0.026855,-1.88722e-01,-1.01358e-01
76-657,3,21.920271,2.391896,-0.058669,2.86179e-01,-1.74185e-01
76-658,3,22.398882,1.379265,0.025313,5.73602e-02,-2.93020e-01
76-669,3,21.558762,1.853639,-0.046976,5.40456e-02,-4.85564e-02
76-670,3,22.197205,2.109846,-0.030556,-2.74418e-01,2.25057e-01
76-671,3,21.245703,1.628426,-0.016456,-3.47098e-02,-4.45921e-02
76-672,3,21.365845,1.588174,-0.012369,-4.05271e-01,1.96508e-03
76-673,3,21.462759,1.505428,-0.041058,2.44386e-01,9.88150e-03
76-675,3,22.476835,2.970227,-0.039040,1.30796e-01,7.52515e-01
76-676,3,22.163502,2.576869,-0.029307,-1.15994e-01,-2.81777e-01
76-677,3,22.391552,1.806408,-0.054507,-3.07040e-01,-2.75875e-01
76-682,3,23.593544,2.970227,0.009505,2.46918e-01,1.67379e+00
76-683,3,23.142435,2.970227,-0.079488,-2.49629e-01,-1.08350e-02
76-685,3,22.300657,2.049384,-0.042765,-5.02734e-01,-1.65678e-01
76-686,3,21.808805,1.786997,-0.028164,-1.27719e-01,2.49601e-01
76-687,3,22.262032,1.879498,-0.030787,-1.80005e-01,-6.06095e-02
76-689,3,23.296522,2.970227,-0.085260,-3.58432e-01,1.18228e+00
76-691,3,23.345104,2.970227,-0.020082,-1.09761e+00,-2.60669e+00
76-692,3,21.990992,1.744324,-0.062404,2.47823e-02,-1.05582e-01
76-693,3,22.529451,7.359840,0.011661,-2.31708e-02,6.84307e-02
76-694,3,21.596691,1.590184,-0.021122,3.94840e-02,-1.67954e-01
76-699,3,22.987886,0.897316,0.008530,1.11822e-01,-6.45718e-01
76-701,3,20.684799,2.156619,-0.012745,1.35487e-01,-1.80668e-01
76-702,3,22.710054,0.972821,0.010471,1.72524e-01,-5.08899e-01
76-703,3,22.803608,7.359840,-0.037321,-5.21270e-01,-5.57954e-01
76-704,3,22.424421,2.970227,-0.029806,-4.29246e-02,-2.18835e-01
76-705,3,21.180086,3.759291,0.031549,-1.77048e-01,-4.71323e-01
76-708,3,21.838827,2.238019,-0.047304,1.49835e-01,-2.99337e-02
76-714,3,22.991146,2.970227,-0.048675,?,?
76-715,3,22.987808,11.307284,0.021670,7.07818e-01,-6.93205e-01
76-717,3,21.371946,2.072064,-0.001497,1.51856e-03,-1.04566e-01
76-719,3,22.454128,1.804072,-0.033221,2.43834e-01,3.39861e-01
76-720,3,22.091436,2.012488,-0.047979,9.61076e-02,3.70788e-01
76-727,3,21.966408,1.540043,-0.035350,3.28069e-01,2.71144e-01
76-728,3,22.972033,18.020927,-0.050269,-3.25811e-01,-7.99391e-01
76-729,3,21.291723,2.797791,-0.023425,4.27504e-01,-1.18289e-01
76-730,3,21.426600,2.100045,-0.023602,2.71001e-01,-4.96838e-02
76-732,3,22.245951,1.282936,-0.054510,-1.24809e-01,3.69566e-01
76-733,3,22.898996,1.201106,0.007364,-1.67841e-01,6.62837e-01
76-739,3,21.844051,2.215453,-0.040237,-2.71973e-01,3.72837e-01
76-740,3,23.473001,2.970227,0.001528,5.01909e-01,-5.76347e-02
76-741,3,22.427515,1.305368,0.014034,2.04380e-01,-3.02537e-03
76-743,3,22.847116,1.725833,-0.063519,-2.93913e-01,9.35829e-01
76-744,3,22.249582,1.629247,-0.037173,3.20035e-01,8.30067e-02
76-745,3,21.561443,1.892156,-0.029671,-1.92732e-01,-1.29391e-01
76-747,3,22.621910,2.970227,-0.058273,-7.61831e-01,-3.73860e-02
76-749,3,21.708700,1.566783,-0.049316,1.08354e-01,-4.17633e-01
76-750,3,22.192223,1.977973,-0.054078,2.92414e-03,-1.65874e-01
76-751,3,21.376287,1.928062,-0.039857,5.79190e-02,7.63905e-02
76-752,3,22.133192,2.261901,-0.030407,1.46154e-01,-4.60318e-01
76-753,3,21.788675,2.208171,-0.020671,-4.66121e-02,1.29404e-02
76-757,3,22.346855,1.818453,0.012887,3.79107e-01,-2.09352e-01
76-759,3,23.596361,2.970227,-0.046941,?,?
76-765,3,21.725325,1.619557,-0.024028,-1.65258e-01,1.62663e-01
76-767,3,21.619501,2.076074,-0.029075,-1.27639e-01,2.37886e-01
76-768,3,22.507288,2.970227,-0.030567,4.74364e-01,-1.99183e-01
76-770,3,22.231655,2.082657,-0.067578,1.54906e-01,2.82373e-01
76-771,3,22.245197,1.825575,-0.069894,3.17402e-01,-4.03165e-01
76-772,3,20.516298,1.871795,0.066961,-1.03669e-02,1.42688e-01
76-774,3,21.273462,1.664215,-0.007082,-1.28978e-01,8.33490e-02
76-777,3,22.108265,1.596513,-0.052863,1.35924e-01,-1.53417e-01
76-778,3,21.491350,2.347240,-0.036604,3.62970e-01,9.62960e-02
76-779,3,22.445684,1.759271,-0.049042,-1.56584e-02,8.69900e-02
76-781,3,22.246752,1.595308,-0.073596,2.10471e-01,-3.71226e-01
76-782,3,21.645405,2.166819,-0.088532,3.32759e-01,1.00767e-01
76-783,3,22.206913,2.970227,-0.023070,1.88398e-01,-1.36902e-01
76-784,3,22.002594,1.549849,-0.065951,9.83031e-02,2.81835e-01
76-786,3,21.182119,2.352255,0.018382,4.82634e-01,1.58704e-01
76-790,3,21.898928,1.361539,0.012959,2.72834e-01,-2.31918e-01
76-796,3,22.613455,1.269476,0.010058,3.91346e-01,2.54119e-01
76-797,3,21.807163,2.970227,-0.030301,-1.83441e-02,3.00944e-01
76-799,3,21.801903,1.623268,-0.045373,-1.07676e-02,1.02789e-01
76-800,3,20.933041,2.698292,0.015436,-1.42839e-01,2.81673e-02
76-801,3,22.052481,1.870167,-0.046478,1.85227e-01,-1.97283e-01
76-809,3,20.586615,3.072603,0.114219,2.93942e-01,2.19703e-01
76-814,3,20.945913,2.405577,-0.025905,3.22410e-01,-4.92407e-01
76-815,3,22.299385,1.884935,-0.022478,-2.04481e-03,-2.27343e-01
76-817,3,22.206490,2.077775,-0.083663,-7.58060e-02,-3.63076e-01
76-818,3,21.735441,2.410504,-0.020965,9.78765e-02,1.90466e-02
76-820,3,20.724325,1.733194,-0.035769,-3.26408e-02,-4.99681e-02
